transaction_id,amount,hour_of_day,country_code,is_foreign,account_age_days,txns_last_1h,is_new_device,merchant_category,is_fraud
T1015889,46.58,12,AU,0,186,2,0,fuel,0
T1009662,14.92,22,AU,0,1174,0,1,groceries,0
T1023339,14.02,4,au,0,109,3,0,utilities,0
T1028103,18.07,9,AU,0,938,0,0,pharmacy,0
T1026419,6.11,12,br,1,1832,1,0,fuel,0
T1017845,9.2,15,au,0,1444,1,1,groceries,0
T1007451,99.83,11,AU,0,301,1,0,fuel,0
T1011216,15.05,23,De,1,230,0,1,pharmacy,0
T1022654,13.72,4,au,0,2903,0,1,crypto,0
T1005841,36.86,21,Au,0,847,0,0,travel,0
T1015749,3.16,14,AU,0,2529,1,0,apparel,0
T1029014,6.95,10,au,0,1874,0,0,dining,0
T1015201,5.2,22,au,0,1347,0,0,fuel,0
T1005328,45.34,6,AU,0,123,1,1,electronics,0
T1002027,12.86,1,AU,0,150,0,0,travel,0
T1013237,9.53,21,AU,0,1790,1,0,travel,0
T1024781,2.42,2,Au,0,544,1,0,fuel,0
T1005914,17.11,15,AU,0,2143,1,0,utilities,0
T1028818,6.89,3,AU,0,148,1,0,travel,0
T1024028,15.71,14,AU,0,2646,2,0,travel,0
T1023767,25.57,14,AU,0,3463,1,0,electronics,0
T1001100,12.77,6,au,0,2170,0,0,gaming,0
T1000200,16.0,2,Au,0,3120,1,0,electronics,0
T1019783,197.69,22,au,0,293,1,0,crypto,0
T1000183,9.69,14,au,0,1351,0,0,groceries,0
T1012959,10.47,22,Au,0,1781,0,1,fuel,0
T1015896,55.83,14,au,0,1736,8,0,fuel,0
T1013893,62.87,12,Au,0,2243,0,0,travel,0
T1022886,15.23,11,cn,1,2220,1,0,fuel,0
T1017091,18.47,3,Cn,1,2044,0,1,utilities,0
T1007529,38.91,4,au,0,2658,3,0,electronics,0
T1007274,4.32,13,Au,0,2521,2,0,groceries,0
T1018898,80.18,1,Au,0,360,3,0,apparel,0
T1024179,59.0,23,DE,1,2310,0,1,dining,0
T1007929,5.74,16,Au,0,3089,2,0,apparel,0
T1016338,43.49,20,DE,1,2334,1,1,dining,0
T1015339,18.33,2,au,0,938,1,0,crypto,0
T1015714,23.95,23,GB,1,941,5,0,apparel,0
T1000339,47.56,0,AU,0,3605,2,0,dining,0
T1022547,46.6,1,AU,0,2557,1,0,dining,0
T1013683,18.27,19,AU,0,2926,5,0,gaming,0
T1016397,16.79,7,au,0,3298,0,0,utilities,0
T1011091,31.75,14,Au,0,1204,1,0,dining,0
T1010965,10.32,15,au,0,3349,0,0,utilities,0
T1014299,12.17,2,BR,1,771,0,0,groceries,0
T1003448,22.88,7,SG,1,55,0,1,apparel,0
T1024849,10.62,13,Au,0,2166,1,0,utilities,0
T1008957,57.86,12,AU,0,1292,2,0,groceries,0
T1003333,61.01,23,AU,0,98,1,0,travel,0
T1020254,50.87,21,AU,0,2582,1,0,dining,0
T1003432,25.85,6,Au,0,3051,2,0,gaming,0
T1001187,49.08,15,au,0,3099,0,0,utilities,0
T1007976,72.4,5,CN,1,1104,2,0,apparel,0
T1029181,126.57,9,au,0,15,3,0,apparel,0
T1017110,39.03,19,AU,0,2730,0,0,groceries,0
T1004610,89.48,19,AU,0,2167,0,0,pharmacy,0
T1020078,49.27,18,au,0,1720,1,0,travel,0
T1001619,17.26,8,Br,1,1043,0,0,utilities,0
T1006442,10.4,12,Au,0,1430,1,0,travel,0
T1015876,103.11,14,NG,1,3554,3,0,electronics,0
T1017996,16.77,18,AU,0,1681,0,0,utilities,0
T1004756,33.9,13,au,0,1261,1,0,dining,0
T1001720,16.84,1,AU,0,1691,0,0,electronics,0
T1026987,6.84,19,Au,0,1043,0,0,travel,0
T1028599,53.17,5,au,0,2869,1,0,gaming,0
T1003318,20.94,0,AU,0,727,0,0,dining,0
T1011828,21.97,15,AU,0,533,0,1,pharmacy,0
T1012207,5.66,14,sg,1,1231,2,1,dining,0
T1008654,26.45,13,AU,0,444,0,0,travel,0
T1021554,35.39,17,US,1,1239,0,1,,0
T1028426,13.13,18,au,0,2152,2,0,pharmacy,0
T1004999,25.1,8,De,1,272,1,0,groceries,0
T1014013,26.99,22,au,0,1038,1,0,gaming,0
T1020709,11.69,12,AU,0,765,2,0,dining,0
T1008244,30.91,13,Au,0,2515,0,0,crypto,0
T1006085,25.24,3,RU,1,2138,0,0,travel,0
T1017597,85.26,22,au,0,2298,1,0,pharmacy,0
T1022272,5.69,13,AU,0,3512,1,1,electronics,0
T1027595,51.84,6,DE,1,3372,1,0,dining,0
T1014361,57.53,2,Au,0,3560,0,1,travel,0
T1027009,28.21,20,In,1,1486,0,0,groceries,0
T1023400,49.38,23,AU,0,3160,0,0,electronics,0
T1008994,48.46,0,IN,1,1820,0,0,electronics,0
T1012893,28.32,13,au,0,2488,0,0,dining,0
T1021134,20.54,23,ru,1,3535,0,0,travel,0
T1018776,13.1,12,Au,0,2815,5,0,crypto,0
T1024784,32.6,9,CN,1,1876,0,0,gaming,0
T1012451,28.87,1,Au,0,1802,0,0,pharmacy,0
T1020062,4.53,5,au,0,890,0,0,groceries,0
T1019807,19.77,18,AU,0,3643,1,0,travel,0
T1002466,115.15,19,AU,0,2424,2,0,fuel,0
T1020041,43.78,7,AU,0,2220,0,0,crypto,0
T1004763,86.14,3,NG,1,1731,3,0,fuel,0
T1013403,32.48,1,AU,0,153,1,0,gaming,0
T1005477,80.91,7,CN,1,2131,2,0,travel,0
T1022994,42.37,4,AU,0,3176,1,0,apparel,0
T1012482,35.32,7,au,0,3208,1,1,electronics,0
T1027329,2.58,17,au,0,2538,2,1,travel,0
T1017141,10.86,18,AU,0,567,1,0,gaming,0
T1011665,35.4,0,AU,0,3419,2,0,utilities,0
T1025106,7.4,22,au,0,607,0,0,crypto,0
T1029003,56.62,23,AU,0,320,0,0,apparel,0
T1011868,186.29,10,cn,1,2241,0,0,gaming,0
T1018403,29.95,5,De,1,3062,0,0,electronics,0
T1017039,10.47,20,Au,0,2341,5,0,dining,0
T1003304,97.86,17,Au,0,2701,12,0,utilities,0
T1020271,21.04,18,AU,0,437,1,0,electronics,0
T1018277,29.68,17,Au,0,1873,3,0,gaming,0
T1009019,69.13,17,Au,0,1897,1,1,travel,0
T1013275,18.54,20,AU,0,328,0,0,utilities,0
T1008293,35.69,4,AU,0,620,0,0,travel,0
T1013185,32.3,5,AU,0,1129,0,1,dining,0
T1026984,26.13,12,AU,0,3423,0,0,utilities,0
T1008119,19.18,11,ng,1,2265,5,0,gaming,0
T1007113,9.01,5,AU,0,2400,2,0,travel,0
T1015832,126.91,12,AU,0,3412,0,0,electronics,0
T1027811,124.42,15,AU,0,3077,5,1,electronics,0
T1015125,8.93,19,au,0,2011,1,0,travel,0
T1016275,3.82,5,AU,0,208,0,0,utilities,0
T1019279,17.89,7,AU,0,1499,1,1,utilities,0
T1001601,40.51,20,au,0,1086,1,0,apparel,0
T1017367,25.17,6,IN,1,1696,1,0,crypto,0
T1003709,24.65,9,AU,0,792,0,0,utilities,0
T1001498,27.6,22,Au,0,2946,1,0,fuel,0
T1019403,146.29,22,AU,0,3596,0,0,groceries,0
T1026500,32.13,22,AU,0,3143,12,1,pharmacy,0
T1009248,83.27,18,AU,0,2761,3,0,crypto,0
T1010020,170.95,7,AU,0,1909,1,1,crypto,0
T1017486,39.46,6,au,0,3599,2,0,gaming,0
T1012629,12.2,0,Au,0,509,0,0,groceries,0
T1017429,10.19,20,AU,0,340,1,1,gaming,0
T1001718,51.33,11,au,0,2411,8,0,crypto,0
T1024446,56.44,22,Au,0,411,1,0,crypto,0
T1008063,14.35,10,AU,0,2313,0,0,electronics,0
T1026246,35.22,2,AU,0,55,1,0,groceries,0
T1026269,111.75,6,gb,1,3370,0,0,apparel,0
T1005307,26.31,5,AU,0,3479,2,0,dining,0
T1015986,118.19,8,AU,0,1273,1,1,apparel,0
T1004507,7.53,0,Au,0,2464,1,0,pharmacy,0
T1018210,27.58,2,AU,0,1974,2,0,gaming,0
T1000163,491.01,1,AU,0,2448,3,0,,0
T1004889,31.21,20,AU,0,2455,1,1,travel,0
T1024973,7.36,6,AU,0,1646,0,0,utilities,0
T1028811,36.15,15,AU,0,1337,0,1,apparel,0
T1021034,103.04,23,au,0,3165,1,0,crypto,0
T1029689,206.85,12,AU,0,1257,0,0,pharmacy,0
T1027460,197.58,11,US,1,2044,1,0,electronics,0
T1027287,39.95,13,AU,0,3424,1,0,crypto,0
T1009587,26.63,11,au,0,1969,3,1,dining,0
T1020113,17.18,14,AU,0,448,1,0,pharmacy,0
T1015965,41.61,5,AU,0,759,1,0,apparel,0
T1027402,17.87,5,Au,0,2502,5,0,travel,0
T1029958,22.1,18,AU,0,3277,2,0,apparel,0
T1018070,56.16,19,US,1,2109,0,0,electronics,0
T1002341,21.11,20,BR,1,705,1,1,crypto,0
T1023371,13.95,19,SG,1,86,3,0,gaming,0
T1000073,13.7,13,Au,0,2745,0,1,crypto,0
T1008874,21.22,21,AU,0,1781,0,0,crypto,0
T1013575,113.19,21,AU,0,1243,2,0,utilities,0
T1000461,66.46,14,AU,0,1805,0,0,electronics,0
T1021395,51.12,11,AU,0,1051,2,0,utilities,0
T1029844,45.25,2,GB,1,1540,0,1,electronics,0
T1010330,13.79,5,BR,1,1365,0,1,dining,0
T1010226,68.02,16,AU,0,1347,2,0,,0
T1012979,21.75,10,AU,0,668,0,0,electronics,0
T1017195,6.15,9,au,0,928,3,1,groceries,0
T1017938,61.81,18,Cn,1,3311,0,1,fuel,0
T1016702,38.39,22,AU,0,407,0,0,pharmacy,0
T1019828,268.78,14,AU,0,24,0,0,crypto,0
T1014302,85.26,4,au,0,2339,0,0,,0
T1029191,21.77,6,AU,0,503,0,0,electronics,0
T1029297,54.96,12,AU,0,2409,2,0,electronics,0
T1022114,29.91,20,ng,1,3346,1,0,utilities,0
T1023098,23.83,1,AU,0,3544,0,0,groceries,0
T1003369,117.56,15,au,0,2494,1,0,groceries,0
T1003815,53.49,22,Ng,1,1128,1,1,utilities,0
T1004289,84.57,0,au,0,1395,0,0,groceries,0
T1004164,29.43,14,AU,0,3041,0,0,utilities,0
T1022839,37.92,13,AU,0,886,1,0,dining,0
T1021291,31.42,22,DE,1,2685,1,0,apparel,0
T1025210,7.53,17,AU,0,3373,1,0,utilities,0
T1017235,30.89,17,AU,0,3452,1,0,apparel,0
T1028536,23.99,9,AU,0,2583,2,0,crypto,0
T1013452,26.97,4,Au,0,675,0,0,dining,0
T1022649,9.34,1,au,0,1204,0,1,travel,0
T1001097,7.84,20,Au,0,907,0,0,electronics,0
T1028035,19.42,18,AU,0,586,1,1,dining,0
T1029555,60.77,7,AU,0,1566,1,0,dining,0
T1005078,21.27,18,DE,1,1540,0,1,gaming,0
T1010523,12.76,9,AU,0,480,2,0,utilities,0
T1006269,87.01,23,CN,1,492,1,0,groceries,0
T1025938,80.66,11,AU,0,3174,2,1,utilities,0
T1008128,21.13,3,au,0,1501,1,1,fuel,0
T1009246,39.42,3,AU,0,1445,8,1,crypto,1
T1002361,4.63,12,au,0,3002,2,1,electronics,0
T1014421,11.04,14,au,0,939,0,0,travel,0
T1027115,4.76,21,AU,0,2163,0,0,gaming,0
T1024223,2.08,22,au,0,1412,0,0,apparel,0
T1027767,35.42,19,AU,0,1286,0,0,travel,0
T1029152,9.92,21,au,0,63,0,0,dining,0
T1029206,49.32,9,Au,0,1349,0,1,groceries,0
T1023705,5.56,16,Au,0,3551,2,0,gaming,0
T1016145,95.17,21,AU,0,423,0,0,utilities,0
T1013007,8.47,9,SG,1,3321,12,0,gaming,0
T1007178,6.1,6,Au,0,3593,0,1,apparel,0
T1017263,19.38,13,au,0,247,1,1,groceries,0
T1028196,63.12,17,AU,0,1789,0,1,apparel,0
T1029909,31.55,3,Au,0,610,1,0,groceries,0
T1009011,11.51,3,Au,0,263,2,1,crypto,0
T1014525,3.92,3,US,1,2667,2,1,electronics,0
T1003988,33.13,15,AU,0,2000,0,0,apparel,0
T1004712,13.91,15,CN,1,1984,0,0,apparel,0
T1017124,38.82,20,NZ,1,2435,0,1,travel,0
T1003182,180.42,14,AU,0,2115,2,0,utilities,0
T1005131,7.59,16,AU,0,960,0,0,dining,0
T1009032,0.82,19,AU,0,2502,3,0,crypto,0
T1027770,12.0,10,au,0,763,0,0,gaming,0
T1015884,26.79,15,AU,0,1446,0,0,utilities,0
T1011041,25.3,6,AU,0,1857,1,0,crypto,0
T1001355,44.4,0,AU,0,598,2,0,groceries,0
T1008048,40.74,18,AU,0,1311,8,0,crypto,0
T1026654,40.49,4,Au,0,1401,0,0,dining,0
T1010585,18.32,23,Au,0,1994,0,1,groceries,0
T1028750,17.07,20,AU,0,2657,1,0,dining,0
T1022436,97.19,16,Au,0,2841,0,0,electronics,0
T1005239,23.52,10,AU,0,616,1,1,fuel,0
T1005187,2.82,18,AU,0,898,1,0,groceries,0
T1019727,79.68,7,gb,1,2519,0,1,apparel,0
T1002172,53.58,6,Au,0,2073,1,0,gaming,0
T1003630,40.21,19,US,1,245,0,1,travel,0
T1025064,141.7,19,Au,0,1053,0,0,crypto,0
T1004835,62.9,23,AU,0,1640,1,0,dining,0
T1004001,49.88,15,AU,0,2613,3,0,crypto,0
T1026541,36.33,11,Au,0,3548,2,0,gaming,0
T1013942,97.3,9,AU,0,2910,5,0,utilities,0
T1001038,6.69,8,Au,0,314,0,0,crypto,0
T1008226,47.54,16,Au,0,3145,5,0,fuel,0
T1029739,36.31,0,AU,0,2930,0,0,utilities,0
T1009970,84.76,15,RU,1,3273,0,1,fuel,0
T1020938,16.84,0,BR,1,297,5,0,groceries,0
T1006813,13.12,13,Au,0,2997,0,0,,0
T1000236,31.06,11,au,0,2093,0,0,pharmacy,0
T1019181,4.67,8,AU,0,223,8,0,utilities,0
T1028122,101.25,1,Au,0,1465,0,0,dining,0
T1027401,50.13,7,AU,0,1056,0,0,pharmacy,0
T1015740,191.75,2,Au,0,3057,0,0,pharmacy,0
T1029580,19.91,22,SG,1,1112,3,0,pharmacy,0
T1003110,14.07,19,au,0,2731,1,0,apparel,0
T1001629,109.72,18,au,0,3181,0,0,pharmacy,0
T1013135,16.69,20,au,0,3236,2,0,electronics,0
T1016047,67.62,10,AU,0,2882,1,1,utilities,0
T1008100,17.17,1,AU,0,72,2,0,electronics,0
T1026455,36.3,15,Au,0,3380,5,1,travel,0
T1001852,10.91,0,AU,0,460,0,0,gaming,0
T1010035,75.02,22,au,0,1931,2,0,crypto,0
T1021848,16.84,16,AU,0,635,1,0,travel,0
T1004172,52.53,20,AU,0,3298,0,0,apparel,0
T1007055,110.96,3,AU,0,2012,1,0,crypto,0
T1023265,7.85,17,AU,0,1064,0,0,apparel,0
T1005621,1181.26,0,AU,0,825,1,0,,0
T1023347,29.9,21,au,0,2162,1,1,fuel,0
T1006872,3.3,6,Ng,1,1733,3,0,pharmacy,0
T1002248,73.5,14,AU,0,675,2,0,,0
T1026315,13.86,11,AU,0,3352,1,0,utilities,0
T1018126,47.72,6,AU,0,1251,0,0,groceries,0
T1010717,70.27,23,AU,0,2826,1,0,apparel,0
T1026696,33.3,21,AU,0,3555,0,0,groceries,0
T1020835,100.18,21,AU,0,2271,8,0,electronics,0
T1001480,32.55,15,AU,0,403,1,0,dining,0
T1021210,28.7,10,AU,0,1138,2,0,pharmacy,0
T1014687,105.03,22,AU,0,2142,3,1,utilities,0
T1026302,25.72,16,Au,0,596,3,0,crypto,0
T1029376,12.29,17,AU,0,15,1,0,gaming,0
T1019489,11.51,16,Au,0,3429,1,0,dining,0
T1024895,37.58,19,au,0,2543,0,0,electronics,0
T1017003,15.99,12,AU,0,1914,1,0,pharmacy,0
T1012605,36.02,15,Au,0,2246,1,0,electronics,0
T1026889,49.19,1,au,0,865,0,0,apparel,0
T1000011,26.67,23,au,0,2051,2,0,fuel,0
T1002294,82.86,16,Au,0,18,0,0,dining,0
T1006578,17.53,22,AU,0,2000,0,1,dining,0
T1002632,7.09,8,Au,0,72,2,0,crypto,0
T1017229,65.06,18,sg,1,2376,0,0,electronics,0
T1000032,150.45,10,Au,0,1687,2,0,electronics,0
T1018601,24.37,11,RU,1,1784,0,0,electronics,0
T1000054,5.54,6,SG,1,418,2,0,pharmacy,0
T1014586,47.23,12,us,1,327,0,0,travel,0
T1017275,42.1,6,SG,1,1882,0,0,gaming,0
T1021038,34.56,11,AU,0,3438,2,0,groceries,0
T1007218,144.85,4,au,0,1228,8,1,electronics,0
T1007534,36.38,19,au,0,2947,3,0,electronics,0
T1016831,68.02,12,AU,0,2486,0,0,gaming,0
T1015792,29.63,3,AU,0,3553,0,0,fuel,0
T1025819,39.54,18,au,0,3547,0,0,dining,0
T1021404,13.86,3,NZ,1,134,1,0,apparel,0
T1016386,15.26,21,AU,0,1865,1,1,groceries,0
T1012780,14.13,11,AU,0,3079,2,1,fuel,0
T1006875,82.38,14,AU,0,119,2,0,crypto,0
T1013381,93.32,8,Au,0,315,2,0,fuel,0
T1014447,7.39,9,au,0,1221,1,0,travel,0
T1003068,21.1,21,AU,0,835,1,0,travel,0
T1002697,33.71,13,au,0,1780,0,0,dining,0
T1013601,32.62,20,Au,0,1099,0,0,utilities,0
T1002724,22.59,10,AU,0,2810,1,1,utilities,0
T1016983,98.74,2,Au,0,2820,0,1,utilities,0
T1029254,8.58,7,gb,1,1879,1,1,utilities,0
T1012778,4.81,7,Au,0,1341,1,0,utilities,0
T1012255,110.22,3,AU,0,2283,5,0,electronics,0
T1024229,42.38,15,sg,1,1792,2,0,crypto,0
T1028283,15.96,12,Sg,1,598,1,0,groceries,0
T1005516,38.66,12,AU,0,316,3,0,pharmacy,0
T1011469,14.02,19,au,0,2925,2,0,utilities,0
T1013363,28.1,18,AU,0,1463,2,0,utilities,0
T1024544,188.3,22,au,0,2268,1,1,electronics,0
T1004247,64.29,5,AU,0,658,0,0,travel,0
T1019500,23.3,22,AU,0,1371,3,0,pharmacy,0
T1028060,4.6,1,AU,0,156,0,1,utilities,0
T1008437,37.99,16,AU,0,2387,2,0,apparel,0
T1009893,41.6,22,Au,0,392,1,0,pharmacy,0
T1013633,5.64,14,Au,0,3304,0,0,dining,0
T1007773,47.38,22,AU,0,60,1,0,crypto,0
T1021448,23.48,6,GB,1,836,1,0,apparel,0
T1000919,55.45,0,AU,0,3117,0,0,,0
T1003552,28.42,4,AU,0,2111,0,0,pharmacy,0
T1003647,53.15,13,AU,0,2800,5,0,crypto,0
T1028105,61.03,14,Au,0,3117,5,0,travel,0
T1011151,11.72,16,Au,0,202,1,1,dining,0
T1025075,66.26,14,AU,0,2140,0,0,fuel,0
T1007728,32.99,7,au,0,766,2,0,apparel,0
T1018311,83.93,1,AU,0,3341,3,0,travel,0
T1007344,56.06,4,AU,0,580,2,0,fuel,0
T1011153,171.71,3,cn,1,823,0,0,gaming,0
T1019928,18.13,7,AU,0,99,2,0,electronics,0
T1025786,69.57,3,Us,1,669,0,0,groceries,0
T1010067,16.85,11,AU,0,2189,1,0,dining,0
T1029172,64.51,12,US,1,1059,2,0,utilities,0
T1021675,130.28,0,CN,1,3425,0,1,groceries,0
T1004342,4.61,12,GB,1,2058,0,0,pharmacy,0
T1027191,351.52,18,Au,0,3281,3,0,groceries,0
T1016886,21.75,15,au,0,1649,0,1,apparel,0
T1015706,8.49,19,AU,0,3637,1,0,travel,0
T1021750,28.81,7,AU,0,804,1,0,dining,0
T1023749,5.28,0,NZ,1,1296,0,0,travel,0
T1014545,5.72,20,au,0,1602,0,1,utilities,0
T1002114,11.4,19,NG,1,1358,2,0,gaming,0
T1011690,16.86,13,AU,0,764,1,0,,0
T1005645,36.57,4,AU,0,965,2,0,dining,0
T1013058,101.95,23,AU,0,3173,0,0,apparel,0
T1002968,55.17,10,NG,1,2157,1,0,apparel,0
T1027330,28.73,20,AU,0,1409,1,0,crypto,0
T1016451,89.92,10,AU,0,1368,2,0,gaming,0
T1004376,7.44,16,Au,0,2835,0,0,utilities,0
T1016515,310.18,7,AU,0,3084,1,1,gaming,0
T1007667,21.53,18,ng,1,2559,1,0,crypto,0
T1010224,48.78,3,AU,0,3219,8,0,crypto,0
T1011621,124.09,12,Au,0,610,0,0,travel,0
T1009956,36.48,14,AU,0,863,0,0,groceries,0
T1011162,41.19,12,AU,0,1286,0,1,crypto,0
T1000939,45.14,3,AU,0,986,0,0,travel,0
T1003101,56.17,4,AU,0,3401,1,0,fuel,0
T1000252,16.15,13,AU,0,1957,0,0,fuel,0
T1007897,22.61,15,au,0,253,8,0,dining,0
T1029207,39.05,8,AU,0,3149,2,0,apparel,0
T1009845,78.98,20,au,0,207,1,0,dining,0
T1028271,44.04,19,au,0,2698,1,0,groceries,0
T1014419,41.42,3,AU,0,3400,0,0,dining,0
T1000068,23.27,9,au,0,2880,3,1,electronics,0
T1003641,10.49,18,au,0,3472,1,0,apparel,0
T1027722,91.44,9,NG,1,1193,1,1,travel,0
T1027241,39.82,23,au,0,19,1,0,groceries,0
T1020641,94.97,11,AU,0,1409,3,0,electronics,0
T1007943,14.54,2,au,0,2645,0,0,apparel,0
T1006526,4.61,18,Au,0,2578,0,0,pharmacy,0
T1012298,50.44,0,AU,0,1978,8,0,utilities,0
T1017708,32.73,9,au,0,3183,2,1,travel,0
T1001219,54.92,6,au,0,2000,0,1,crypto,0
T1022555,9.41,4,AU,0,676,0,0,electronics,0
T1022031,117.88,21,AU,0,1863,0,1,dining,0
T1022466,25.47,5,AU,0,556,0,0,apparel,0
T1006508,45.76,12,Au,0,1952,0,0,dining,0
T1002010,18.63,8,AU,0,2807,2,0,groceries,0
T1023970,91.38,6,AU,0,1042,2,0,fuel,1
T1009928,12.2,4,Au,0,3231,2,0,travel,0
T1021352,48.17,20,AU,0,1516,0,0,pharmacy,0
T1016735,45.2,23,Gb,1,2121,2,0,apparel,0
T1022211,10.96,0,AU,0,515,5,1,utilities,0
T1005327,10.53,9,Ng,1,1271,0,0,dining,0
T1020475,179.34,12,au,0,1297,0,0,utilities,0
T1029399,36.3,9,Ru,1,2802,5,1,electronics,0
T1009550,14.02,2,AU,0,2596,8,0,dining,0
T1016606,8.85,10,au,0,1708,0,0,pharmacy,0
T1014826,39.57,19,AU,0,408,1,1,crypto,0
T1018368,45.5,3,AU,0,440,0,0,apparel,0
T1014741,28.25,15,AU,0,2172,2,0,utilities,0
T1010559,10.84,10,Au,0,166,0,0,crypto,0
T1013129,12.1,17,au,0,3037,1,1,crypto,0
T1025765,19.53,20,au,0,1342,3,0,crypto,0
T1001827,32.68,17,RU,1,3415,0,0,electronics,1
T1010924,18.13,5,AU,0,2137,3,0,travel,0
T1005946,30.64,17,AU,0,1850,0,0,travel,0
T1018765,60.49,14,Au,0,1776,3,1,fuel,0
T1002794,105.34,19,AU,0,2124,1,0,apparel,0
T1017542,17.38,18,AU,0,3139,0,0,pharmacy,0
T1017254,39.17,2,au,0,3062,2,0,utilities,0
T1014960,37.39,20,Au,0,1500,0,0,apparel,0
T1017242,43.89,8,AU,0,2390,1,1,groceries,0
T1008626,388.72,23,AU,0,2417,3,0,crypto,0
T1025978,78.04,4,Au,0,894,0,0,pharmacy,0
T1020604,193.4,12,Au,0,1598,3,0,fuel,0
T1023994,55.43,2,AU,0,2921,0,0,apparel,0
T1022223,20.6,3,NZ,1,1713,1,0,apparel,0
T1023880,35.21,4,Au,0,3331,0,0,apparel,0
T1003771,34.8,1,Au,0,2468,0,1,apparel,0
T1000738,17.43,15,AU,0,2381,1,0,pharmacy,0
T1000860,46.3,23,AU,0,1156,0,1,dining,0
T1017951,25.12,15,au,0,968,0,0,utilities,0
T1022720,64.2,14,Au,0,1775,0,0,dining,0
T1003794,82.63,19,AU,0,3294,8,1,gaming,1
T1028439,18.98,7,Au,0,1695,0,0,pharmacy,0
T1027132,51.72,17,AU,0,1033,3,0,apparel,0
T1005669,121.27,6,SG,1,3117,2,0,crypto,0
T1016455,18.49,19,AU,0,274,2,1,utilities,0
T1027554,225.88,3,AU,0,648,2,0,crypto,0
T1028762,15.59,7,AU,0,1857,0,1,pharmacy,0
T1007532,23.27,16,AU,0,2668,0,1,apparel,0
T1016557,14.15,15,au,0,1817,2,0,pharmacy,0
T1005353,70.28,23,AU,0,3142,2,1,crypto,0
T1023655,17.87,1,AU,0,1286,2,0,gaming,0
T1006115,99.21,22,au,0,3368,0,0,gaming,0
T1002699,55.89,7,AU,0,1066,1,0,gaming,0
T1012326,15.27,16,Au,0,2885,1,1,utilities,0
T1005894,16.61,19,Au,0,324,1,0,travel,0
T1003010,96.92,5,AU,0,496,0,0,travel,0
T1004920,15.78,4,DE,1,138,0,1,utilities,0
T1022528,110.91,5,AU,0,1527,1,0,dining,0
T1013734,32.01,10,AU,0,187,0,1,gaming,0
T1006627,20.95,14,SG,1,1385,1,0,utilities,0
T1001374,44.71,14,Gb,1,1158,2,0,pharmacy,0
T1009667,15.09,6,au,0,2008,0,0,pharmacy,0
T1006419,43.03,22,AU,0,761,3,0,dining,0
T1029027,547.41,17,AU,0,705,3,1,groceries,0
T1012741,15.41,11,au,0,428,0,0,fuel,0
T1014435,55.32,10,AU,0,2865,0,0,travel,0
T1005997,30.81,15,AU,0,2965,0,0,utilities,0
T1011949,63.28,14,AU,0,2719,0,0,groceries,0
T1017602,57.01,13,NZ,1,1108,0,0,groceries,0
T1023606,27.35,8,au,0,851,0,0,pharmacy,0
T1019291,77.75,7,us,1,1295,1,0,fuel,0
T1024841,41.9,13,AU,0,283,1,0,pharmacy,0
T1010407,7.92,0,AU,0,1293,2,0,gaming,0
T1003911,173.86,13,Au,0,887,0,0,pharmacy,0
T1028790,16.45,13,NG,1,1671,2,1,dining,0
T1020636,17.94,16,Au,0,1958,0,0,apparel,0
T1025165,12.04,11,GB,1,771,1,0,groceries,0
T1028706,15.26,13,GB,1,626,1,0,dining,0
T1000065,33.66,15,US,1,622,0,0,travel,0
T1011679,81.63,19,AU,0,312,3,0,apparel,0
T1029855,7.6,19,AU,0,2959,0,0,crypto,0
T1027950,16.15,6,Au,0,366,1,0,dining,0
T1000162,179.64,14,AU,0,1264,1,1,crypto,0
T1021992,91.4,2,BR,1,3196,3,0,crypto,0
T1005097,21.08,22,Au,0,902,0,0,gaming,0
T1028936,33.81,11,AU,0,2623,3,0,utilities,0
T1029088,18.7,3,au,0,589,0,0,gaming,0
T1016483,13.8,2,au,0,3190,0,1,electronics,0
T1018395,8.54,13,AU,0,874,1,1,gaming,0
T1013983,4.08,5,AU,0,335,5,0,utilities,0
T1017944,33.35,17,AU,0,3635,3,0,groceries,0
T1029680,31.57,5,au,0,585,1,0,fuel,0
T1007870,17.81,0,au,0,1398,1,0,electronics,0
T1008193,21.72,18,Au,0,217,0,0,utilities,0
T1002701,9.79,3,SG,1,905,0,0,,0
T1003480,54.23,0,au,0,1203,0,1,dining,0
T1025435,4.12,20,ng,1,2535,2,0,utilities,0
T1014188,26.54,5,au,0,574,3,0,crypto,0
T1017731,21.93,1,Au,0,2762,2,0,,0
T1004500,21.54,7,Au,0,2903,1,0,utilities,0
T1002218,233.88,9,AU,0,805,1,0,utilities,0
T1010055,9.22,7,au,0,217,1,0,dining,0
T1023430,8.47,16,au,0,1099,2,0,gaming,0
T1014950,56.26,15,au,0,1710,0,0,,0
T1018755,14.82,6,au,0,101,1,0,crypto,0
T1024039,2.67,7,au,0,2252,1,0,fuel,0
T1028453,16.48,3,au,0,1802,1,1,electronics,0
T1026841,4.39,18,AU,0,2625,5,1,groceries,0
T1003033,11.06,20,au,0,881,0,0,gaming,0
T1015135,86.55,3,AU,0,389,2,1,utilities,1
T1005822,28.91,3,ru,1,2400,0,0,electronics,0
T1024534,2.57,9,Au,0,2641,0,0,apparel,0
T1014086,31.08,15,au,0,198,1,0,gaming,0
T1001077,21.86,22,Au,0,813,5,0,dining,0
